instance,family,m,replicate,data_split,arm,gate,mode,split,nominal_winner,focal_level,focal_certified,focal_certified_volume,focal_boxes,focal_seconds,focal_budget_exhausted,rho_lower,box_budget,witness_level,witness_unique
disconnected-10-1,disconnected,10,1,development,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.16861504095140845,True,0.0,300,0.4,True
disconnected-10-1,disconnected,10,1,development,A1_decision_independent,decision,independent,widest,2,0.02,False,6.771087646484375e-05,300,0.33152704196982086,True,0.011910156250000001,300,0.4,True
disconnected-10-1,disconnected,10,1,development,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0016370409866794944,False,0.023599609375000004,300,0.4,True
disconnected-10-1,disconnected,10,1,development,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.001485791988670826,False,0.0477578125,300,0.4,True
disconnected-10-2,disconnected,10,2,development,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.2077248750720173,True,0.0,300,0.4,True
disconnected-10-2,disconnected,10,2,development,A1_decision_independent,decision,independent,widest,0,0.02,True,1.0,1,0.0013966669794172049,False,0.033730468750000006,300,0.4,True
disconnected-10-2,disconnected,10,2,development,A2_decision_joint,decision,joint,widest,0,0.02,True,1.0,1,0.0015635829186066985,False,0.060226562500000004,300,0.4,True
disconnected-10-2,disconnected,10,2,development,A3_decision_joint_relevant,decision,joint,decision,0,0.02,True,1.0,1,0.0015387500170618296,False,0.064123046875,300,0.4,True
disconnected-10-3,disconnected,10,3,calibration,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.17200504103675485,True,0.0,300,0.2,True
disconnected-10-3,disconnected,10,3,calibration,A1_decision_independent,decision,independent,widest,1,0.02,False,6.994405055138486e-15,300,0.17747837502975017,True,0.003337890625000001,300,0.2,True
disconnected-10-3,disconnected,10,3,calibration,A2_decision_joint,decision,joint,widest,1,0.02,False,3.4924596548080444e-09,300,0.19786491699051112,True,0.007234375000000001,300,0.2,True
disconnected-10-3,disconnected,10,3,calibration,A3_decision_joint_relevant,decision,joint,decision,1,0.02,False,3.166496753692627e-08,300,0.21825504198204726,True,0.008013671875000001,300,0.2,True
disconnected-10-4,disconnected,10,4,test,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.17045274993870407,True,0.0,300,0.4,True
disconnected-10-4,disconnected,10,4,test,A1_decision_independent,decision,independent,widest,2,0.02,False,0.0001544952392578125,300,0.3636650840053335,True,0.017365234375000003,300,0.4,True
disconnected-10-4,disconnected,10,4,test,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0015910409856587648,False,0.0352890625,300,0.4,True
disconnected-10-4,disconnected,10,4,test,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.001603374956175685,False,0.037626953125,300,0.4,True
disconnected-10-5,disconnected,10,5,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.1690503340214491,True,0.0,300,0.4,True
disconnected-10-5,disconnected,10,5,test,A1_decision_independent,decision,independent,widest,5,0.02,True,1.0,1,0.0014647090574726462,False,0.032951171875000004,300,0.4,True
disconnected-10-5,disconnected,10,5,test,A2_decision_joint,decision,joint,widest,5,0.02,True,1.0,1,0.001448167022317648,False,0.064123046875,300,0.4,True
disconnected-10-5,disconnected,10,5,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,True,1.0,1,0.0014607079792767763,False,0.10075,300,0.4,True
disconnected-10-6,disconnected,10,6,test,A0_global_independent,global,independent,widest,8,0.02,False,0.0,300,0.17494533292483538,True,0.0,300,0.4,True
disconnected-10-6,disconnected,10,6,test,A1_decision_independent,decision,independent,widest,8,0.02,True,1.0,1,0.0014306659577414393,False,0.022041015625,300,0.4,True
disconnected-10-6,disconnected,10,6,test,A2_decision_joint,decision,joint,widest,8,0.02,True,1.0,1,0.0014404170215129852,False,0.0415234375,300,0.4,True
disconnected-10-6,disconnected,10,6,test,A3_decision_joint_relevant,decision,joint,decision,8,0.02,True,1.0,1,0.0015702920500189066,False,0.04308203125,300,0.4,True
disconnected-10-7,disconnected,10,7,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.17211958393454552,True,0.0,300,0.1,True
disconnected-10-7,disconnected,10,7,test,A1_decision_independent,decision,independent,widest,5,0.02,False,7.227063179016113e-07,300,0.21672258293256164,True,0.009572265625000001,300,0.1,True
disconnected-10-7,disconnected,10,7,test,A2_decision_joint,decision,joint,widest,5,0.02,False,0.421875,300,0.2394823330687359,True,0.018923828125,300,0.1,True
disconnected-10-7,disconnected,10,7,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,True,1.0,203,0.16460345801897347,False,0.020482421875000004,300,0.1,True
correlated-3-0,correlated,3,0,development,A0_global_independent,global,independent,widest,7,0.02,False,1.5134105524339247e-08,300,0.2731761670438573,True,0.001,300,,
correlated-3-0,correlated,3,0,development,A1_decision_independent,decision,independent,widest,7,0.02,True,1.0,1,0.0008410840528085828,False,0.15452148437500002,300,,
correlated-3-0,correlated,3,0,development,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,1,0.0008842080133035779,False,0.22699609375000002,300,,
correlated-3-0,correlated,3,0,development,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,1,0.0008471250766888261,False,0.240244140625,300,,
correlated-3-1,correlated,3,1,development,A0_global_independent,global,independent,widest,3,0.02,False,2.1009327610954642e-10,300,0.2918781660264358,True,0.0,300,,
correlated-3-1,correlated,3,1,development,A1_decision_independent,decision,independent,widest,3,0.02,True,1.0,1,0.0008125829044729471,False,0.26751953125000005,300,,
correlated-3-1,correlated,3,1,development,A2_decision_joint,decision,joint,widest,3,0.02,True,1.0,1,0.0009614999871701002,False,0.4,300,,
correlated-3-1,correlated,3,1,development,A3_decision_joint_relevant,decision,joint,decision,3,0.02,True,1.0,1,0.0008453330956399441,False,0.4,300,,
correlated-3-2,correlated,3,2,development,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.09208479197695851,True,0.0,300,0.4,True
correlated-3-2,correlated,3,2,development,A1_decision_independent,decision,independent,widest,6,0.02,False,1.0668549377257364e-16,300,0.11814199993386865,True,0.0,300,0.4,True
correlated-3-2,correlated,3,2,development,A2_decision_joint,decision,joint,widest,6,0.02,False,1.0668549377257364e-16,300,0.1290843749884516,True,0.0,300,0.4,True
correlated-3-2,correlated,3,2,development,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,2.842170943040401e-14,300,0.14478837500791997,True,0.0,300,0.4,True
correlated-3-3,correlated,3,3,calibration,A0_global_independent,global,independent,widest,8,0.02,False,0.0,300,0.08865066699218005,True,0.0,300,0.005,True
correlated-3-3,correlated,3,3,calibration,A1_decision_independent,decision,independent,widest,8,0.02,False,0.0,300,0.14892454096116126,True,0.0,300,0.005,True
correlated-3-3,correlated,3,3,calibration,A2_decision_joint,decision,joint,widest,8,0.02,False,0.0,300,0.17317174992058426,True,0.0,300,0.005,True
correlated-3-3,correlated,3,3,calibration,A3_decision_joint_relevant,decision,joint,decision,8,0.02,False,0.0,300,0.18809374992270023,True,0.0,300,0.005,True
correlated-3-4,correlated,3,4,test,A0_global_independent,global,independent,widest,7,0.02,False,1.6479873021779667e-16,300,0.18298745807260275,True,0.0,300,,
correlated-3-4,correlated,3,4,test,A1_decision_independent,decision,independent,widest,7,0.02,True,1.0,1,0.0008115830132737756,False,0.121791015625,300,,
correlated-3-4,correlated,3,4,test,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,1,0.0008609590586274862,False,0.1662109375,300,,
correlated-3-4,correlated,3,4,test,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,1,0.0008654159028083086,False,0.17088671875,300,,
correlated-3-5,correlated,3,5,test,A0_global_independent,global,independent,widest,8,0.02,False,1.49018575257287e-11,300,0.2807784170145169,True,0.0,300,,
correlated-3-5,correlated,3,5,test,A1_decision_independent,decision,independent,widest,8,0.02,True,1.0,1,0.0008079169783741236,False,0.18413476562500003,300,,
correlated-3-5,correlated,3,5,test,A2_decision_joint,decision,joint,widest,8,0.02,True,1.0,1,0.0008694999851286411,False,0.25816796875000003,300,,
correlated-3-5,correlated,3,5,test,A3_decision_joint_relevant,decision,joint,decision,8,0.02,True,1.0,1,0.0008514589862897992,False,0.27998828124999997,300,,
correlated-3-6,correlated,3,6,test,A0_global_independent,global,independent,widest,8,0.02,False,4.661153407692353e-12,300,0.2693054579431191,True,0.0,300,,
correlated-3-6,correlated,3,6,test,A1_decision_independent,decision,independent,widest,8,0.02,True,1.0,1,0.0008124170126393437,False,0.18725195312500004,300,,
correlated-3-6,correlated,3,6,test,A2_decision_joint,decision,joint,widest,8,0.02,True,1.0,1,0.0008676659781485796,False,0.23946484375,300,,
correlated-3-6,correlated,3,6,test,A3_decision_joint_relevant,decision,joint,decision,8,0.02,True,1.0,1,0.0008803750388324261,False,0.23634765625000004,300,,
correlated-3-7,correlated,3,7,test,A0_global_independent,global,independent,widest,4,0.02,False,1.0995790944434702e-09,300,0.29002154199406505,True,0.0,300,,
correlated-3-7,correlated,3,7,test,A1_decision_independent,decision,independent,widest,4,0.02,True,1.0,1,0.0007994589395821095,False,0.16075585937500003,300,,
correlated-3-7,correlated,3,7,test,A2_decision_joint,decision,joint,widest,4,0.02,True,1.0,1,0.0009077079594135284,False,0.243361328125,300,,
correlated-3-7,correlated,3,7,test,A3_decision_joint_relevant,decision,joint,decision,4,0.02,True,1.0,1,0.0008620829321444035,False,0.25193359375,300,,
correlated-6-0,correlated,6,0,development,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.08943762502167374,True,0.0,300,0.005,True
correlated-6-0,correlated,6,0,development,A1_decision_independent,decision,independent,widest,6,0.02,False,0.0,300,0.16188662499189377,True,0.0,300,0.005,True
correlated-6-0,correlated,6,0,development,A2_decision_joint,decision,joint,widest,6,0.02,False,0.0,300,0.179966791998595,True,0.0,300,0.005,True
correlated-6-0,correlated,6,0,development,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,0.0,300,0.12677816697396338,True,0.0,300,0.005,True
correlated-6-1,correlated,6,1,development,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.1446180409984663,True,0.0,300,,
correlated-6-1,correlated,6,1,development,A1_decision_independent,decision,independent,widest,2,0.02,True,1.0,1,0.0012228749692440033,False,0.087501953125,300,,
correlated-6-1,correlated,6,1,development,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0011558749247342348,False,0.190369140625,300,,
correlated-6-1,correlated,6,1,development,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.0011626249179244041,False,0.1412734375,300,,
correlated-6-2,correlated,6,2,development,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.09030483395326883,True,0.0,300,,
correlated-6-2,correlated,6,2,development,A1_decision_independent,decision,independent,widest,6,0.02,False,0.0,300,0.10969104198738933,True,0.0,300,,
correlated-6-2,correlated,6,2,development,A2_decision_joint,decision,joint,widest,6,0.02,False,0.0,300,0.12824266601819545,True,0.0,300,,
correlated-6-2,correlated,6,2,development,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,0.0,300,0.14575787505600601,True,0.0,300,,
correlated-6-3,correlated,6,3,calibration,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.061462749959900975,True,0.0,300,0.005,True
correlated-6-3,correlated,6,3,calibration,A1_decision_independent,decision,independent,widest,2,0.02,False,0.0,300,0.06141391699202359,True,0.0,300,0.005,True
correlated-6-3,correlated,6,3,calibration,A2_decision_joint,decision,joint,widest,2,0.02,False,0.0,300,0.061846166965551674,True,0.0,300,0.005,True
correlated-6-3,correlated,6,3,calibration,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,0.0,300,0.07762491691391915,True,0.0,300,0.005,True
correlated-6-4,correlated,6,4,test,A0_global_independent,global,independent,widest,1,0.02,False,0.0,300,0.08287983294576406,True,0.0,300,0.4,True
correlated-6-4,correlated,6,4,test,A1_decision_independent,decision,independent,widest,1,0.02,False,0.0,300,0.11970449995715171,True,0.0,300,0.4,True
correlated-6-4,correlated,6,4,test,A2_decision_joint,decision,joint,widest,1,0.02,False,0.0,300,0.14631866698618978,True,0.0,300,0.4,True
correlated-6-4,correlated,6,4,test,A3_decision_joint_relevant,decision,joint,decision,1,0.02,False,0.0,300,0.15205825003795326,True,0.0,300,0.4,True
correlated-6-5,correlated,6,5,test,A0_global_independent,global,independent,widest,4,0.02,False,0.0,300,0.12772525008767843,True,0.0,300,,
correlated-6-5,correlated,6,5,test,A1_decision_independent,decision,independent,widest,4,0.02,True,1.0,1,0.001032707979902625,False,0.11477734375000001,300,,
correlated-6-5,correlated,6,5,test,A2_decision_joint,decision,joint,widest,4,0.02,True,1.0,1,0.0012510420056059957,False,0.193486328125,300,,
correlated-6-5,correlated,6,5,test,A3_decision_joint_relevant,decision,joint,decision,4,0.02,True,1.0,1,0.0011380839860066772,False,0.146728515625,300,,
correlated-6-6,correlated,6,6,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.1278622909449041,True,0.0,300,,
correlated-6-6,correlated,6,6,test,A1_decision_independent,decision,independent,widest,5,0.02,True,1.0,1,0.0010680840350687504,False,0.13503906250000003,300,,
correlated-6-6,correlated,6,6,test,A2_decision_joint,decision,joint,widest,5,0.02,True,1.0,1,0.0012290829326957464,False,0.23089257812500003,300,,
correlated-6-6,correlated,6,6,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,True,1.0,1,0.0012093340046703815,False,0.23790625,300,,
correlated-6-7,correlated,6,7,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.08289912494365126,True,0.0,300,0.2,True
correlated-6-7,correlated,6,7,test,A1_decision_independent,decision,independent,widest,5,0.02,False,0.0,300,0.12141758296638727,True,0.0,300,0.2,True
correlated-6-7,correlated,6,7,test,A2_decision_joint,decision,joint,widest,5,0.02,False,0.0,300,0.1359670840902254,True,0.0,300,0.2,True
correlated-6-7,correlated,6,7,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,False,0.0,300,0.15410054090898484,True,0.0,300,0.2,True
correlated-10-0,correlated,10,0,development,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.09149958402849734,True,0.0,300,0.005,True
correlated-10-0,correlated,10,0,development,A1_decision_independent,decision,independent,widest,6,0.02,False,0.0,300,0.09234883298631757,True,0.0,300,0.005,True
correlated-10-0,correlated,10,0,development,A2_decision_joint,decision,joint,widest,6,0.02,False,0.0,300,0.10562637494876981,True,0.0,300,0.005,True
correlated-10-0,correlated,10,0,development,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,0.0,300,0.1554565830156207,True,0.0,300,0.005,True
correlated-10-1,correlated,10,1,development,A0_global_independent,global,independent,widest,3,0.02,False,0.0,300,0.1208112909225747,True,0.0,300,,
correlated-10-1,correlated,10,1,development,A1_decision_independent,decision,independent,widest,3,0.02,False,0.0,300,0.1611786250723526,True,0.0,300,,
correlated-10-1,correlated,10,1,development,A2_decision_joint,decision,joint,widest,3,0.02,False,0.0,300,0.18021533405408263,True,0.0,300,,
correlated-10-1,correlated,10,1,development,A3_decision_joint_relevant,decision,joint,decision,3,0.02,False,0.0,300,0.27259204105939716,True,0.0,300,,
correlated-10-2,correlated,10,2,development,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.13004937500227243,True,0.0,300,,
correlated-10-2,correlated,10,2,development,A1_decision_independent,decision,independent,widest,6,0.02,False,0.0,300,0.0938287089811638,True,0.0,300,,
correlated-10-2,correlated,10,2,development,A2_decision_joint,decision,joint,widest,6,0.02,False,0.0,300,0.10880908300168812,True,0.0,300,,
correlated-10-2,correlated,10,2,development,A3_decision_joint_relevant,decision,joint,decision,6,0.02,False,0.0,300,0.1930159160401672,True,0.0,300,,
correlated-10-3,correlated,10,3,calibration,A0_global_independent,global,independent,widest,8,0.02,False,0.0,300,0.09140620904508978,True,0.0,300,0.005,True
correlated-10-3,correlated,10,3,calibration,A1_decision_independent,decision,independent,widest,8,0.02,False,0.0,300,0.09135695802979171,True,0.0,300,0.005,True
correlated-10-3,correlated,10,3,calibration,A2_decision_joint,decision,joint,widest,8,0.02,False,0.0,300,0.10440650000236928,True,0.0,300,0.005,True
correlated-10-3,correlated,10,3,calibration,A3_decision_joint_relevant,decision,joint,decision,8,0.02,False,0.0,300,0.11949466704390943,True,0.0,300,0.005,True
correlated-10-4,correlated,10,4,test,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.0916770410258323,True,0.0,300,,
correlated-10-4,correlated,10,4,test,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0,300,0.09003500000108033,True,0.0,300,,
correlated-10-4,correlated,10,4,test,A2_decision_joint,decision,joint,widest,9,0.02,False,0.0,300,0.1040756250731647,True,0.0,300,,
correlated-10-4,correlated,10,4,test,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,0.0,300,0.19372070801910013,True,0.0,300,,
correlated-10-5,correlated,10,5,test,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.16689737502019852,True,0.0,300,,
correlated-10-5,correlated,10,5,test,A1_decision_independent,decision,independent,widest,6,0.02,True,1.0,1,0.0014920420944690704,False,0.039964843750000006,300,,
correlated-10-5,correlated,10,5,test,A2_decision_joint,decision,joint,widest,6,0.02,True,1.0,1,0.0014745000516995788,False,0.07737109375000001,300,,
correlated-10-5,correlated,10,5,test,A3_decision_joint_relevant,decision,joint,decision,6,0.02,True,1.0,1,0.0015104589983820915,False,0.07892968750000001,300,,
correlated-10-6,correlated,10,6,test,A0_global_independent,global,independent,widest,7,0.02,False,0.0,300,0.16595112497452646,True,0.0,300,,
correlated-10-6,correlated,10,6,test,A1_decision_independent,decision,independent,widest,7,0.02,True,1.0,1,0.001594542060047388,False,0.076591796875,300,,
correlated-10-6,correlated,10,6,test,A2_decision_joint,decision,joint,widest,7,0.02,True,1.0,1,0.0014995409874245524,False,0.1412734375,300,,
correlated-10-6,correlated,10,6,test,A3_decision_joint_relevant,decision,joint,decision,7,0.02,True,1.0,1,0.001497040968388319,False,0.144390625,300,,
correlated-10-7,correlated,10,7,test,A0_global_independent,global,independent,widest,6,0.02,False,0.0,300,0.16802904207725078,True,0.0,300,,
correlated-10-7,correlated,10,7,test,A1_decision_independent,decision,independent,widest,6,0.02,True,1.0,1,0.001389542012475431,False,0.050875000000000004,300,,
correlated-10-7,correlated,10,7,test,A2_decision_joint,decision,joint,widest,6,0.02,True,1.0,1,0.0015306249260902405,False,0.09217773437500001,300,,
correlated-10-7,correlated,10,7,test,A3_decision_joint_relevant,decision,joint,decision,6,0.02,True,1.0,1,0.0014527090825140476,False,0.09217773437500001,300,,
asymmetric-3-0,asymmetric,3,0,development,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.09591966599691659,True,0.0,300,0.05,True
asymmetric-3-0,asymmetric,3,0,development,A1_decision_independent,decision,independent,widest,9,0.02,False,1.2505552149377763e-11,300,0.10692033299710602,True,0.0025585937500000005,300,0.05,True
asymmetric-3-0,asymmetric,3,0,development,A2_decision_joint,decision,joint,widest,9,0.02,False,2.6921043172478676e-10,300,0.128306332975626,True,0.004117187500000001,300,0.05,True
asymmetric-3-0,asymmetric,3,0,development,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,0.00199127197265625,300,0.13802987500093877,True,0.006455078125000001,300,0.05,True
asymmetric-3-1,asymmetric,3,1,development,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.11299791699275374,True,0.0,300,0.02,True
asymmetric-3-1,asymmetric,3,1,development,A1_decision_independent,decision,independent,widest,0,0.02,False,3.0468072509393096e-11,300,0.11528179200831801,True,0.0025585937500000005,300,0.02,True
asymmetric-3-1,asymmetric,3,1,development,A2_decision_joint,decision,joint,widest,0,0.02,False,1.949956640601158e-09,300,0.13935449998825788,True,0.005675781250000001,300,0.02,True
asymmetric-3-1,asymmetric,3,1,development,A3_decision_joint_relevant,decision,joint,decision,0,0.02,False,0.00579833984375,300,0.14277775003574789,True,0.008792968750000001,300,0.02,True
asymmetric-3-2,asymmetric,3,2,development,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.12726633297279477,True,0.0,300,0.2,True
asymmetric-3-2,asymmetric,3,2,development,A1_decision_independent,decision,independent,widest,9,0.02,False,6.332993507385254e-08,300,0.0992521250154823,True,0.008792968750000001,300,0.2,True
asymmetric-3-2,asymmetric,3,2,development,A2_decision_joint,decision,joint,widest,9,0.02,False,0.03564453125,300,0.1231946669286117,True,0.015806640625,300,0.2,True
asymmetric-3-2,asymmetric,3,2,development,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,71,0.03328075003810227,False,0.023599609375000004,300,0.2,True
asymmetric-3-3,asymmetric,3,3,calibration,A0_global_independent,global,independent,widest,8,0.02,False,0.0,300,0.12230641697533429,True,0.0,300,0.01,True
asymmetric-3-3,asymmetric,3,3,calibration,A1_decision_independent,decision,independent,widest,8,0.02,False,2.8421709430404007e-13,300,0.12362225004471838,True,0.001,300,0.01,True
asymmetric-3-3,asymmetric,3,3,calibration,A2_decision_joint,decision,joint,widest,8,0.02,False,2.1827872842550278e-11,300,0.13304166705347598,True,0.0017792968750000003,300,0.01,True
asymmetric-3-3,asymmetric,3,3,calibration,A3_decision_joint_relevant,decision,joint,decision,8,0.02,False,1.5988945960998535e-05,300,0.15558916691225022,True,0.0025585937500000005,300,0.01,True
asymmetric-3-4,asymmetric,3,4,test,A0_global_independent,global,independent,widest,0,0.02,False,0.0,300,0.11034483392722905,True,0.0,300,0.1,True
asymmetric-3-4,asymmetric,3,4,test,A1_decision_independent,decision,independent,widest,0,0.02,False,2.4010660126805305e-10,300,0.10286379198078066,True,0.003337890625000001,300,0.1,True
asymmetric-3-4,asymmetric,3,4,test,A2_decision_joint,decision,joint,widest,0,0.02,False,1.0477378964424133e-08,300,0.12422570795752108,True,0.006455078125000001,300,0.1,True
asymmetric-3-4,asymmetric,3,4,test,A3_decision_joint_relevant,decision,joint,decision,0,0.02,False,0.0263671875,300,0.13825641700532287,True,0.010351562500000001,300,0.1,True
asymmetric-3-5,asymmetric,3,5,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.1018738750135526,True,0.0,300,0.1,True
asymmetric-3-5,asymmetric,3,5,test,A1_decision_independent,decision,independent,widest,5,0.02,False,0.002197265625,300,0.10607683297712356,True,0.012689453125000002,300,0.1,True
asymmetric-3-5,asymmetric,3,5,test,A2_decision_joint,decision,joint,widest,5,0.02,True,1.0,31,0.013893999974243343,False,0.022041015625,300,0.1,True
asymmetric-3-5,asymmetric,3,5,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,True,1.0,31,0.015133250039070845,False,0.031392578125,300,0.1,True
asymmetric-3-6,asymmetric,3,6,test,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.1738950420403853,True,0.0,300,0.1,True
asymmetric-3-6,asymmetric,3,6,test,A1_decision_independent,decision,independent,widest,2,0.02,False,4.1350722312927246e-07,300,0.09816266701091081,True,0.004896484375000001,300,0.1,True
asymmetric-3-6,asymmetric,3,6,test,A2_decision_joint,decision,joint,widest,2,0.02,False,5.185604095458984e-06,300,0.12372037500608712,True,0.009572265625000001,300,0.1,True
asymmetric-3-6,asymmetric,3,6,test,A3_decision_joint_relevant,decision,joint,decision,2,0.02,False,0.1435546875,300,0.13575354195199907,True,0.015027343750000002,300,0.1,True
asymmetric-3-7,asymmetric,3,7,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.09447599994018674,True,0.0,300,0.05,True
asymmetric-3-7,asymmetric,3,7,test,A1_decision_independent,decision,independent,widest,5,0.02,False,3.166496753692627e-08,300,0.17519495799206197,True,0.004896484375000001,300,0.05,True
asymmetric-3-7,asymmetric,3,7,test,A2_decision_joint,decision,joint,widest,5,0.02,False,2.8405338525772095e-07,300,0.18048616708256304,True,0.009572265625000001,300,0.05,True
asymmetric-3-7,asymmetric,3,7,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,False,0.0625,300,0.1717499999795109,True,0.014248046875000002,300,0.05,True
asymmetric-6-0,asymmetric,6,0,development,A0_global_independent,global,independent,widest,2,0.02,False,0.0,300,0.12800716701894999,True,0.0,300,0.2,True
asymmetric-6-0,asymmetric,6,0,development,A1_decision_independent,decision,independent,widest,2,0.02,False,9.632110595703125e-05,300,0.16979716706555337,True,0.015027343750000002,300,0.2,True
asymmetric-6-0,asymmetric,6,0,development,A2_decision_joint,decision,joint,widest,2,0.02,True,1.0,1,0.0011485000140964985,False,0.028275390625,300,0.2,True
asymmetric-6-0,asymmetric,6,0,development,A3_decision_joint_relevant,decision,joint,decision,2,0.02,True,1.0,1,0.0011020000092685223,False,0.029833984375000004,300,0.2,True
asymmetric-6-1,asymmetric,6,1,development,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.12954858399461955,True,0.0,300,0.4,True
asymmetric-6-1,asymmetric,6,1,development,A1_decision_independent,decision,independent,widest,9,0.02,False,0.002197265625,300,0.14916720800101757,True,0.015806640625,300,0.4,True
asymmetric-6-1,asymmetric,6,1,development,A2_decision_joint,decision,joint,widest,9,0.02,True,1.0,1,0.0011619160650298,False,0.031392578125,300,0.4,True
asymmetric-6-1,asymmetric,6,1,development,A3_decision_joint_relevant,decision,joint,decision,9,0.02,True,1.0,1,0.0011112079955637455,False,0.032951171875000004,300,0.4,True
asymmetric-6-2,asymmetric,6,2,development,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.13933133298996836,True,0.0,300,0.02,True
asymmetric-6-2,asymmetric,6,2,development,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0,300,0.14602424995973706,True,0.0017792968750000003,300,0.02,True
asymmetric-6-2,asymmetric,6,2,development,A2_decision_joint,decision,joint,widest,9,0.02,False,0.0,300,0.1561060829553753,True,0.004117187500000001,300,0.02,True
asymmetric-6-2,asymmetric,6,2,development,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,1.257285475730896e-08,300,0.17504262505099177,True,0.004117187500000001,300,0.02,True
asymmetric-6-3,asymmetric,6,3,calibration,A0_global_independent,global,independent,widest,9,0.02,False,0.0,300,0.12503916607238352,True,0.0,300,0.05,True
asymmetric-6-3,asymmetric,6,3,calibration,A1_decision_independent,decision,independent,widest,9,0.02,False,0.0,300,0.16095804201904684,True,0.0025585937500000005,300,0.05,True
asymmetric-6-3,asymmetric,6,3,calibration,A2_decision_joint,decision,joint,widest,9,0.02,False,4.3021142204224816e-16,300,0.1597785420017317,True,0.004896484375000001,300,0.05,True
asymmetric-6-3,asymmetric,6,3,calibration,A3_decision_joint_relevant,decision,joint,decision,9,0.02,False,1.430511474609375e-06,300,0.17772875004447997,True,0.005675781250000001,300,0.05,True
asymmetric-6-4,asymmetric,6,4,test,A0_global_independent,global,independent,widest,5,0.02,False,0.0,300,0.13020437501836568,True,0.0,300,0.02,True
asymmetric-6-4,asymmetric,6,4,test,A1_decision_independent,decision,independent,widest,5,0.02,False,0.0,300,0.28710529091767967,True,0.0017792968750000003,300,0.02,True
asymmetric-6-4,asymmetric,6,4,test,A2_decision_joint,decision,joint,widest,5,0.02,False,0.0,300,0.20526795799378306,True,0.003337890625000001,300,0.02,True
asymmetric-6-4,asymmetric,6,4,test,A3_decision_joint_relevant,decision,joint,decision,5,0.02,False,5.122274160385132e-09,300,0.1864239169517532,True,0.003337890625000001,300,0.02,True
asymmetric-6-5,asymmetric,6,5,test,A0_global_independent,global,independent,widest,3,0.02,False,0.0,300,0.12666583294048905,True,0.0,300,0.2,True
asymmetric-6-5,asymmetric,6,5,test,A1_decision_independent,decision,independent,widest,3,0.02,False,8.604228440844963e-16,300,0.13682574999984354,True,0.006455078125000001,300,0.2,True
